scoreNullable,teamId,hasTeamName,submissionDate,score,hasScore
0.87818,7160222,True,2021-09-29 23:55:18,0.87818,True
0.87817,7142718,True,2021-09-29 22:13:17,0.87817,True
0.87802,7037489,True,2021-09-29 17:19:52,0.87802,True
0.87799,7238069,True,2021-09-29 19:28:03,0.87799,True
0.87792,7332415,True,2021-09-29 15:57:28,0.87792,True
0.87790,7033808,True,2021-09-29 19:09:08,0.87790,True
0.87778,7450484,True,2021-09-28 11:52:35,0.87778,True
0.87777,7298656,True,2021-09-29 21:28:01,0.87777,True
0.87765,7070610,True,2021-09-29 14:05:54,0.87765,True
0.87764,7229065,True,2021-09-29 23:32:56,0.87764,True
0.87764,7396752,True,2021-09-29 19:40:23,0.87764,True
0.87762,7054598,True,2021-09-29 23:47:12,0.87762,True
0.87758,7220300,True,2021-09-29 21:20:52,0.87758,True
0.87757,7036743,True,2021-09-29 13:03:33,0.87757,True
0.87754,7309838,True,2021-09-29 16:46:37,0.87754,True
0.87749,7036153,True,2021-08-30 04:47:12,0.87749,True
0.87744,7155538,True,2021-09-29 13:41:42,0.87744,True
0.87739,7050760,True,2021-09-29 23:39:56,0.87739,True
0.87733,7035392,True,2021-09-29 08:59:31,0.87733,True
0.87730,7041796,True,2021-09-29 05:34:16,0.87730,True
0.87729,7055740,True,2021-09-29 06:24:51,0.87729,True
0.87728,7298540,True,2021-09-29 08:10:51,0.87728,True
0.87728,7141427,True,2021-09-11 12:15:35,0.87728,True
0.87727,7382556,True,2021-09-29 23:13:14,0.87727,True
0.87727,7049142,True,2021-09-29 14:30:23,0.87727,True
0.87726,7420894,True,2021-09-28 01:30:20,0.87726,True
0.87724,7220030,True,2021-09-29 14:06:34,0.87724,True
0.87722,7036958,True,2021-09-29 22:58:20,0.87722,True
0.87717,7308970,True,2021-09-29 19:21:05,0.87717,True
0.87715,7293508,True,2021-09-27 10:55:01,0.87715,True
0.87712,7033483,True,2021-09-29 22:30:24,0.87712,True
0.87711,7036095,True,2021-09-29 23:40:25,0.87711,True
0.87709,7034884,True,2021-09-29 13:46:51,0.87709,True
0.87707,7299889,True,2021-09-29 12:54:04,0.87707,True
0.87704,7035878,True,2021-09-24 03:45:11,0.87704,True
0.87702,7352943,True,2021-09-29 16:55:56,0.87702,True
0.87702,7279652,True,2021-09-29 17:49:59,0.87702,True
0.87700,7375591,True,2021-09-29 22:59:03,0.87700,True
0.87697,7308967,True,2021-09-29 20:03:54,0.87697,True
0.87692,7252756,True,2021-09-29 11:46:05,0.87692,True
0.87692,7063277,True,2021-09-29 20:37:39,0.87692,True
0.87690,7046183,True,2021-09-29 19:13:24,0.87690,True
0.87687,7413369,True,2021-09-29 08:57:01,0.87687,True
0.87686,7237064,True,2021-09-29 06:18:01,0.87686,True
0.87681,7305380,True,2021-09-29 20:09:33,0.87681,True
0.87680,7386440,True,2021-09-12 04:35:15,0.87680,True
0.87680,7301713,True,2021-09-28 18:59:16,0.87680,True
0.87680,7426091,True,2021-09-29 22:45:09,0.87680,True
0.87680,7419100,True,2021-09-24 10:25:28,0.87680,True
0.87678,7033791,True,2021-09-29 19:00:59,0.87678,True
0.87677,7072336,True,2021-09-26 09:54:50,0.87677,True
0.87675,7306157,True,2021-09-29 22:18:18,0.87675,True
0.87674,7100738,True,2021-09-29 20:51:46,0.87674,True
0.87672,7354477,True,2021-09-29 00:44:31,0.87672,True
0.87670,7254282,True,2021-09-29 11:11:45,0.87670,True
0.87669,7034807,True,2021-09-24 07:30:09,0.87669,True
0.87669,7332402,True,2021-09-29 11:04:31,0.87669,True
0.87665,7138901,True,2021-09-28 17:34:14,0.87665,True
0.87661,7102445,True,2021-09-29 09:11:34,0.87661,True
0.87660,7035254,True,2021-09-29 03:14:20,0.87660,True
0.87658,7104262,True,2021-09-24 02:13:51,0.87658,True
0.87657,7203995,True,2021-09-27 09:47:42,0.87657,True
0.87656,7327775,True,2021-09-29 23:57:20,0.87656,True
0.87656,7034631,True,2021-09-29 09:19:30,0.87656,True
0.87655,7319285,True,2021-09-17 13:04:55,0.87655,True
0.87651,7113149,True,2021-09-09 10:24:03,0.87651,True
0.87649,7396629,True,2021-09-29 16:41:28,0.87649,True
0.87649,7326041,True,2021-09-29 05:48:41,0.87649,True
0.87648,7323143,True,2021-09-29 03:24:23,0.87648,True
0.87645,7372945,True,2021-09-29 20:47:00,0.87645,True
0.87645,7104672,True,2021-09-29 22:57:28,0.87645,True
0.87644,7445447,True,2021-09-29 18:55:59,0.87644,True
0.87643,7261472,True,2021-09-25 15:02:58,0.87643,True
0.87642,7253622,True,2021-09-29 21:57:26,0.87642,True
0.87641,7091874,True,2021-09-29 21:26:38,0.87641,True
0.87639,7433910,True,2021-09-29 01:49:34,0.87639,True
0.87639,7254550,True,2021-09-29 13:03:00,0.87639,True
0.87639,7213089,True,2021-09-29 22:45:21,0.87639,True
0.87638,7039120,True,2021-09-29 22:57:34,0.87638,True
0.87637,7211600,True,2021-09-29 14:55:30,0.87637,True
0.87636,7041769,True,2021-09-29 23:25:29,0.87636,True
0.87635,7428221,True,2021-09-29 23:06:28,0.87635,True
0.87633,7034445,True,2021-09-29 09:12:53,0.87633,True
0.87633,7308380,True,2021-09-29 23:46:11,0.87633,True
0.87632,7266150,True,2021-09-29 05:09:51,0.87632,True
0.87631,7403858,True,2021-09-29 20:41:39,0.87631,True
0.87630,7420303,True,2021-09-14 20:08:43,0.87630,True
0.87630,7356008,True,2021-09-29 18:32:27,0.87630,True
0.87630,7407813,True,2021-09-29 19:13:17,0.87630,True
0.87630,7040423,True,2021-09-29 23:45:17,0.87630,True
0.87630,7164054,True,2021-09-29 21:06:10,0.87630,True
0.87630,7054041,True,2021-09-29 21:22:25,0.87630,True
0.87630,7207926,True,2021-09-29 21:31:02,0.87630,True
0.87630,7395697,True,2021-09-29 22:05:43,0.87630,True
0.87630,7315141,True,2021-09-29 22:21:58,0.87630,True
0.87630,7115122,True,2021-09-29 22:48:17,0.87630,True
0.87630,7053190,True,2021-09-29 22:51:42,0.87630,True
0.87630,7388432,True,2021-09-29 23:11:02,0.87630,True
0.87629,7263172,True,2021-09-29 22:03:19,0.87629,True
0.87629,7162448,True,2021-09-29 21:13:29,0.87629,True
0.87628,7387999,True,2021-09-29 01:28:18,0.87628,True
0.87628,7082938,True,2021-09-29 01:07:02,0.87628,True
0.87628,7228673,True,2021-09-29 14:06:47,0.87628,True
0.87627,7092474,True,2021-09-29 21:08:10,0.87627,True
0.87627,7343070,True,2021-09-29 00:08:37,0.87627,True
0.87627,7370918,True,2021-09-29 22:44:48,0.87627,True
0.87626,7423145,True,2021-09-29 13:03:19,0.87626,True
0.87625,7308350,True,2021-09-29 13:07:48,0.87625,True
0.87624,7399372,True,2021-09-29 04:12:19,0.87624,True
0.87624,7367545,True,2021-09-27 08:58:01,0.87624,True
0.87623,7318309,True,2021-09-29 20:37:15,0.87623,True
0.87623,7186394,True,2021-09-29 08:36:44,0.87623,True
0.87622,7088595,True,2021-09-29 07:58:38,0.87622,True
0.87620,7292901,True,2021-09-29 15:16:58,0.87620,True
0.87620,7305393,True,2021-09-29 22:19:20,0.87620,True
0.87619,7376223,True,2021-09-29 10:23:13,0.87619,True
0.87619,7219403,True,2021-09-29 12:39:30,0.87619,True
0.87616,7088355,True,2021-09-28 00:55:50,0.87616,True
0.87616,7216438,True,2021-09-29 14:26:53,0.87616,True
0.87614,7309496,True,2021-09-29 01:49:34,0.87614,True
0.87614,7035879,True,2021-09-29 11:19:06,0.87614,True
0.87613,7042680,True,2021-09-29 06:49:53,0.87613,True
0.87613,7034577,True,2021-09-29 09:26:52,0.87613,True
0.87610,7370889,True,2021-09-29 13:24:21,0.87610,True
0.87610,7317409,True,2021-09-29 09:34:25,0.87610,True
0.87609,7038805,True,2021-09-29 23:45:48,0.87609,True
0.87608,7042605,True,2021-09-28 15:47:39,0.87608,True
0.87608,7133990,True,2021-09-29 06:50:40,0.87608,True
0.87608,7309088,True,2021-09-29 14:31:26,0.87608,True
0.87608,7041073,True,2021-09-27 20:21:53,0.87608,True
0.87608,7050669,True,2021-09-28 01:11:04,0.87608,True
0.87608,7136051,True,2021-09-29 18:06:08,0.87608,True
0.87607,7076669,True,2021-09-29 00:37:42,0.87607,True
0.87606,7185574,True,2021-09-29 04:45:50,0.87606,True
0.87606,7307442,True,2021-09-29 09:43:06,0.87606,True
0.87606,7046601,True,2021-09-29 08:14:54,0.87606,True
0.87606,7210377,True,2021-09-29 09:37:10,0.87606,True
0.87606,7308854,True,2021-09-29 14:20:23,0.87606,True
0.87606,7076164,True,2021-09-29 14:55:46,0.87606,True
0.87606,7033799,True,2021-09-29 17:08:21,0.87606,True
0.87606,7446182,True,2021-09-29 22:27:51,0.87606,True
0.87606,7047218,True,2021-09-29 19:27:59,0.87606,True
0.87606,7174379,True,2021-09-25 17:51:47,0.87606,True
0.87606,7133482,True,2021-09-28 20:32:26,0.87606,True
0.87606,7449196,True,2021-09-29 03:32:40,0.87606,True
0.87604,7401827,True,2021-09-29 07:50:08,0.87604,True
0.87604,7307040,True,2021-09-28 18:50:33,0.87604,True
0.87604,7167313,True,2021-09-29 01:34:42,0.87604,True
0.87603,7313434,True,2021-09-29 16:08:53,0.87603,True
0.87602,7281312,True,2021-09-27 05:43:36,0.87602,True
0.87601,7109140,True,2021-09-27 07:17:17,0.87601,True
0.87600,7336264,True,2021-09-29 10:05:43,0.87600,True
0.87599,7317320,True,2021-09-29 00:17:48,0.87599,True
0.87599,7035144,True,2021-09-29 00:31:38,0.87599,True
0.87599,7421577,True,2021-09-29 00:40:44,0.87599,True
0.87599,7035681,True,2021-09-29 01:50:50,0.87599,True
0.87599,7114646,True,2021-09-29 02:38:41,0.87599,True
0.87599,7440632,True,2021-09-29 02:57:23,0.87599,True
0.87599,7137014,True,2021-09-28 22:55:23,0.87599,True
0.87599,7353433,True,2021-09-29 23:49:35,0.87599,True
0.87599,7177957,True,2021-09-29 11:12:26,0.87599,True
0.87596,7347043,True,2021-09-29 08:50:58,0.87596,True
0.87595,7326154,True,2021-09-29 06:06:58,0.87595,True
0.87593,7052273,True,2021-09-28 10:24:25,0.87593,True
0.87590,7052192,True,2021-09-29 09:50:29,0.87590,True
0.87589,7154045,True,2021-09-29 15:06:06,0.87589,True
0.87589,7058046,True,2021-09-18 14:24:16,0.87589,True
0.87585,7232582,True,2021-09-26 05:59:43,0.87585,True
0.87584,7440530,True,2021-09-29 13:58:40,0.87584,True
0.87584,7386765,True,2021-09-29 12:31:46,0.87584,True
0.87583,7370025,True,2021-09-27 10:06:42,0.87583,True
0.87582,7391179,True,2021-09-28 12:37:02,0.87582,True
0.87582,7254512,True,2021-09-26 11:17:48,0.87582,True
0.87581,7404371,True,2021-09-28 21:36:36,0.87581,True
0.87581,7054791,True,2021-09-13 14:00:02,0.87581,True
0.87581,7178289,True,2021-09-29 19:37:30,0.87581,True
0.87580,7109450,True,2021-09-26 08:24:54,0.87580,True
0.87578,7058988,True,2021-09-28 20:10:56,0.87578,True
0.87578,7240097,True,2021-09-29 16:25:38,0.87578,True
0.87578,7282436,True,2021-09-29 18:54:08,0.87578,True
0.87576,7060772,True,2021-09-25 09:31:36,0.87576,True
0.87576,7065455,True,2021-09-29 07:08:35,0.87576,True
0.87573,7051937,True,2021-09-28 22:20:55,0.87573,True
0.87572,7341448,True,2021-09-29 21:16:48,0.87572,True
0.87571,7241368,True,2021-09-28 04:31:57,0.87571,True
0.87571,7227878,True,2021-09-13 02:09:10,0.87571,True
0.87570,7041686,True,2021-09-29 22:04:16,0.87570,True
0.87569,7319774,True,2021-09-16 07:29:08,0.87569,True
0.87568,7091450,True,2021-09-29 18:06:33,0.87568,True
0.87567,7166215,True,2021-09-26 03:10:43,0.87567,True
0.87567,7313063,True,2021-09-28 11:27:38,0.87567,True
0.87567,7428621,True,2021-09-16 17:05:09,0.87567,True
0.87567,7168574,True,2021-09-18 03:01:20,0.87567,True
0.87566,7313813,True,2021-09-29 10:27:10,0.87566,True
0.87562,7204383,True,2021-09-23 05:28:21,0.87562,True
0.87562,7125134,True,2021-09-17 11:45:22,0.87562,True
0.87561,7040597,True,2021-09-12 18:33:04,0.87561,True
0.87561,7334037,True,2021-09-22 05:01:11,0.87561,True
0.87560,7278144,True,2021-09-28 01:46:33,0.87560,True
0.87548,7443809,True,2021-09-21 02:05:28,0.87548,True
0.87547,7383110,True,2021-09-29 19:49:47,0.87547,True
0.87547,7042352,True,2021-09-17 10:24:29,0.87547,True
0.87545,7038958,True,2021-09-28 09:01:38,0.87545,True
0.87545,7351347,True,2021-09-29 05:26:30,0.87545,True
0.87543,7243571,True,2021-09-27 14:18:43,0.87543,True
0.87542,7222861,True,2021-09-12 08:30:29,0.87542,True
0.87542,7333700,True,2021-09-25 16:09:47,0.87542,True
0.87541,7404564,True,2021-09-10 16:36:48,0.87541,True
0.87540,7279987,True,2021-09-28 07:49:48,0.87540,True
0.87540,7044404,True,2021-09-14 14:04:14,0.87540,True
0.87540,7273274,True,2021-09-28 09:53:04,0.87540,True
0.87540,7273147,True,2021-09-29 03:10:31,0.87540,True
0.87539,7400375,True,2021-09-11 13:31:21,0.87539,True
0.87539,7223206,True,2021-09-12 02:45:27,0.87539,True
0.87539,7312678,True,2021-09-23 06:17:13,0.87539,True
0.87539,7275972,True,2021-09-15 08:16:30,0.87539,True
0.87539,7127660,True,2021-09-19 09:14:20,0.87539,True
0.87539,7069576,True,2021-09-29 16:41:22,0.87539,True
0.87539,7354231,True,2021-09-26 19:43:29,0.87539,True
0.87539,7273674,True,2021-09-29 07:21:50,0.87539,True
0.87539,7062869,True,2021-09-19 09:31:12,0.87539,True
0.87539,7081270,True,2021-09-13 06:31:02,0.87539,True
0.87539,7077443,True,2021-09-28 05:07:51,0.87539,True
0.87539,7337680,True,2021-09-14 16:12:13,0.87539,True
0.87539,7346285,True,2021-09-13 07:11:53,0.87539,True
0.87539,7034178,True,2021-09-13 13:45:08,0.87539,True
0.87539,7250287,True,2021-09-13 19:49:38,0.87539,True
0.87539,7131852,True,2021-09-13 22:04:21,0.87539,True
0.87539,7381715,True,2021-09-14 02:33:30,0.87539,True
0.87539,7255156,True,2021-09-14 06:03:30,0.87539,True
0.87539,7177360,True,2021-09-24 14:20:55,0.87539,True
0.87539,7158812,True,2021-09-27 14:54:14,0.87539,True
0.87539,7078857,True,2021-09-16 18:28:42,0.87539,True
0.87539,7226206,True,2021-09-29 05:23:03,0.87539,True
0.87539,7143931,True,2021-09-21 07:48:29,0.87539,True
0.87539,7411759,True,2021-09-16 01:29:34,0.87539,True
0.87539,7424389,True,2021-09-16 04:24:29,0.87539,True
0.87539,7299199,True,2021-09-29 11:18:20,0.87539,True
0.87539,7218741,True,2021-09-26 12:06:13,0.87539,True
0.87539,7159724,True,2021-09-17 01:47:09,0.87539,True
0.87539,7243022,True,2021-09-17 02:46:25,0.87539,True
0.87539,7036086,True,2021-09-29 04:36:59,0.87539,True
0.87539,7045524,True,2021-09-17 09:07:58,0.87539,True
0.87539,7430360,True,2021-09-18 01:18:19,0.87539,True
0.87539,7297452,True,2021-09-18 11:11:20,0.87539,True
0.87539,7267006,True,2021-09-29 12:25:38,0.87539,True
0.87539,7161917,True,2021-09-19 08:14:05,0.87539,True
0.87539,7328089,True,2021-09-29 05:51:41,0.87539,True
0.87539,7366400,True,2021-09-20 12:55:26,0.87539,True
0.87539,7034750,True,2021-09-21 12:15:56,0.87539,True
0.87539,7343645,True,2021-09-20 21:50:43,0.87539,True
0.87539,7372856,True,2021-09-21 12:22:04,0.87539,True
0.87539,7255892,True,2021-09-21 16:30:45,0.87539,True
0.87539,7446952,True,2021-09-21 18:55:31,0.87539,True
0.87539,7306187,True,2021-09-22 09:21:34,0.87539,True
0.87539,7066831,True,2021-09-22 16:33:02,0.87539,True
0.87539,7033423,True,2021-09-23 09:51:10,0.87539,True
0.87539,7217247,True,2021-09-23 15:56:39,0.87539,True
0.87539,7033559,True,2021-09-23 21:46:54,0.87539,True
0.87539,7055924,True,2021-09-24 09:02:36,0.87539,True
0.87539,7382565,True,2021-09-25 09:39:16,0.87539,True
0.87539,7354153,True,2021-09-29 01:53:53,0.87539,True
0.87539,7359527,True,2021-09-25 12:18:56,0.87539,True
0.87539,7060024,True,2021-09-28 06:10:32,0.87539,True
0.87539,7051258,True,2021-09-26 11:46:44,0.87539,True
0.87539,7303040,True,2021-09-29 03:51:22,0.87539,True
0.87539,7047599,True,2021-09-26 16:52:10,0.87539,True
0.87539,7407897,True,2021-09-26 19:05:56,0.87539,True
0.87539,7396130,True,2021-09-27 02:13:19,0.87539,True
0.87539,7041471,True,2021-09-28 08:28:38,0.87539,True
0.87539,7074262,True,2021-09-27 14:12:00,0.87539,True
0.87539,7064889,True,2021-09-27 14:52:41,0.87539,True
0.87539,7306145,True,2021-09-28 16:20:44,0.87539,True
0.87539,7168127,True,2021-09-27 20:27:54,0.87539,True
0.87539,7057727,True,2021-09-27 21:30:04,0.87539,True
0.87539,7207862,True,2021-09-28 03:21:16,0.87539,True
0.87539,7418522,True,2021-09-29 13:47:44,0.87539,True
0.87539,7069914,True,2021-09-28 08:56:06,0.87539,True
0.87539,7034328,True,2021-09-29 09:11:47,0.87539,True
0.87539,7355659,True,2021-09-28 13:26:44,0.87539,True
0.87539,7089574,True,2021-09-28 14:03:36,0.87539,True
0.87539,7059513,True,2021-09-29 07:56:58,0.87539,True
0.87539,7407213,True,2021-09-29 09:21:42,0.87539,True
0.87539,7037521,True,2021-09-29 09:21:27,0.87539,True
0.87539,7033779,True,2021-09-29 17:10:22,0.87539,True
0.87539,7257943,True,2021-09-29 20:25:34,0.87539,True
0.87538,7317675,True,2021-09-26 12:32:35,0.87538,True
0.87538,7215849,True,2021-09-24 11:39:31,0.87538,True
0.87538,7053373,True,2021-09-22 05:28:05,0.87538,True
0.87537,7309072,True,2021-09-12 14:58:02,0.87537,True
0.87537,7324933,True,2021-09-29 02:06:11,0.87537,True
0.87536,7444463,True,2021-09-29 02:05:33,0.87536,True
0.87536,7400240,True,2021-09-09 14:36:04,0.87536,True
0.87536,7296197,True,2021-09-22 21:00:23,0.87536,True
0.87536,7097522,True,2021-09-12 05:48:11,0.87536,True
0.87536,7366079,True,2021-09-18 07:48:46,0.87536,True
0.87536,7404431,True,2021-09-13 13:50:24,0.87536,True
0.87536,7335828,True,2021-09-12 16:06:47,0.87536,True
0.87536,7393781,True,2021-09-13 09:57:00,0.87536,True
0.87536,7157637,True,2021-09-13 18:21:32,0.87536,True
0.87536,7400026,True,2021-09-22 19:13:31,0.87536,True
0.87536,7240289,True,2021-09-14 13:30:59,0.87536,True
0.87536,7371464,True,2021-09-16 06:00:50,0.87536,True
0.87536,7046190,True,2021-09-16 15:01:20,0.87536,True
0.87536,7390092,True,2021-09-22 17:01:43,0.87536,True
0.87536,7212389,True,2021-09-22 05:11:59,0.87536,True
0.87536,7448181,True,2021-09-22 11:40:28,0.87536,True
0.87536,7138071,True,2021-09-27 16:35:37,0.87536,True
0.87536,7041617,True,2021-09-26 05:53:43,0.87536,True
0.87536,7442622,True,2021-09-28 06:18:25,0.87536,True
0.87536,7077140,True,2021-09-29 08:32:00,0.87536,True
0.87536,7039401,True,2021-09-29 07:32:10,0.87536,True
0.87536,7039362,True,2021-09-29 10:06:49,0.87536,True
0.87536,7044875,True,2021-09-29 16:20:54,0.87536,True
0.87536,7174419,True,2021-09-22 03:48:07,0.87536,True
0.87535,7401419,True,2021-09-21 08:04:15,0.87535,True
0.87534,7407347,True,2021-09-11 13:30:37,0.87534,True
0.87533,7209240,True,2021-09-26 07:30:59,0.87533,True
0.87533,7055896,True,2021-09-27 05:17:00,0.87533,True
0.87533,7042597,True,2021-09-29 16:10:50,0.87533,True
0.87532,7327569,True,2021-09-22 23:59:12,0.87532,True
0.87532,7256606,True,2021-09-23 00:05:26,0.87532,True
0.87531,7040887,True,2021-09-27 17:24:06,0.87531,True
0.87531,7301465,True,2021-09-11 13:21:07,0.87531,True
0.87531,7174069,True,2021-09-21 00:42:56,0.87531,True
0.87531,7036423,True,2021-09-25 13:33:23,0.87531,True
0.87530,7034492,True,2021-09-12 00:56:18,0.87530,True
0.87529,7281769,True,2021-09-29 20:12:55,0.87529,True
0.87529,7033856,True,2021-09-29 20:19:00,0.87529,True
0.87528,7074851,True,2021-09-27 00:10:36,0.87528,True
0.87528,7319369,True,2021-09-14 06:51:03,0.87528,True
0.87527,7172755,True,2021-09-24 15:59:34,0.87527,True
0.87526,7312158,True,2021-09-29 23:16:09,0.87526,True
0.87526,7429858,True,2021-09-23 14:03:52,0.87526,True
0.87525,7413887,True,2021-09-22 21:22:41,0.87525,True
0.87524,7059937,True,2021-09-26 21:54:46,0.87524,True
0.87522,7409207,True,2021-09-14 14:57:56,0.87522,True
0.87522,7188033,True,2021-08-16 09:52:38,0.87522,True
0.87522,7164779,True,2021-09-12 00:12:29,0.87522,True
0.87519,7043725,True,2021-09-29 06:33:34,0.87519,True
0.87518,7335044,True,2021-09-24 11:09:32,0.87518,True
0.87517,7311946,True,2021-09-09 23:55:03,0.87517,True
0.87517,7080015,True,2021-09-28 22:38:10,0.87517,True
0.87516,7397375,True,2021-09-16 23:38:31,0.87516,True
0.87516,7223037,True,2021-09-21 00:40:34,0.87516,True
0.87508,7268769,True,2021-09-29 17:02:37,0.87508,True
0.87505,7101465,True,2021-09-13 06:04:07,0.87505,True
0.87505,7398186,True,2021-09-09 04:18:09,0.87505,True
0.87505,7265698,True,2021-09-26 14:21:56,0.87505,True
0.87505,7398777,True,2021-09-09 09:47:48,0.87505,True
0.87505,7263033,True,2021-09-09 12:17:15,0.87505,True
0.87505,7035451,True,2021-09-09 12:00:33,0.87505,True
0.87505,7040058,True,2021-09-09 14:33:20,0.87505,True
0.87505,7068013,True,2021-09-10 07:04:16,0.87505,True
0.87505,7389428,True,2021-09-11 02:36:55,0.87505,True
0.87505,7405788,True,2021-09-11 04:09:25,0.87505,True
0.87505,7364937,True,2021-09-11 06:53:26,0.87505,True
0.87505,7191306,True,2021-09-09 13:40:14,0.87505,True
0.87504,7215111,True,2021-08-25 19:42:42,0.87504,True
0.87504,7374831,True,2021-09-10 16:45:20,0.87504,True
0.87503,7071586,True,2021-09-17 17:18:38,0.87503,True
0.87500,7113560,True,2021-09-28 12:47:52,0.87500,True
0.87499,7433419,True,2021-09-29 23:15:48,0.87499,True
0.87499,7034336,True,2021-09-12 05:01:40,0.87499,True
0.87497,7121258,True,2021-09-29 15:32:45,0.87497,True
0.87495,7279116,True,2021-09-23 04:55:49,0.87495,True
0.87491,7259742,True,2021-09-22 22:09:39,0.87491,True
0.87488,7033520,True,2021-09-25 23:22:09,0.87488,True
0.87488,7352916,True,2021-09-29 11:28:52,0.87488,True
0.87481,7448013,True,2021-09-10 05:40:38,0.87481,True
0.87481,7138233,True,2021-09-19 12:25:58,0.87481,True
0.87480,7228672,True,2021-09-29 12:12:34,0.87480,True
0.87479,7068593,True,2021-09-13 02:19:38,0.87479,True
0.87479,7033920,True,2021-09-14 09:34:39,0.87479,True
0.87478,7234650,True,2021-09-26 17:37:32,0.87478,True
